,0
29562,60
29563,60
29564,60
29565,120
29566,60
29567,60
29568,60
29569,60
29570,60
29571,60
29572,60
29573,60
29574,60
29575,60
29576,240
29577,120
29578,120
29579,120
29580,120
29581,120
29582,60
29583,60
29584,60
29585,60
29586,120
29587,60
29588,60
29589,60
29590,60
29591,480
29592,60
29593,60
29594,60
29595,60
29596,480
29597,60
29598,60
29599,60
29600,60
29601,60
29602,60
29603,60
29604,60
29605,60
29606,60
29607,60
29608,60
29609,60
29610,60
29611,60
29612,60
29613,60
29614,60
29615,60
29616,60
29617,60
29618,60
29619,120
29620,120
29621,120
29622,120
29623,120
29624,120
29625,60
29626,60
29627,60
29628,60
29629,120
29630,60
29631,60
29632,60
29633,60
29634,240
29635,410
29636,60
29637,60
29638,60
29639,60
29640,60
29641,60
29642,60
29643,240
29644,240
29645,120
29646,120
29647,120
29648,120
29649,120
29650,60
29651,60
29652,60
29653,60
29654,60
29655,60
29656,60
29657,60
29658,60
29659,60
29660,60
29661,60
29662,60
29663,60
29664,60
29665,60
29666,120
29667,60
29668,60
29669,60
29670,60
29671,60
29672,60
29673,120
29674,120
29675,120
29676,60
29677,60
29678,60
29679,60
29680,60
29681,60
29682,360
29683,60
29684,60
29685,60
29686,60
29687,60
29688,360
29689,120
29690,120
29691,120
29692,120
29693,120
29694,120
29695,410
29696,60
29697,60
29698,60
29699,60
29700,60
29701,480
29702,120
29703,180
29704,60
29705,60
29706,60
29707,60
29708,60
29709,120
29710,60
29711,60
29712,60
29713,60
29714,600
29715,240
29716,120
29717,240
29718,240
29719,480
29720,120
29721,120
29722,120
29723,120
29724,120
29725,60
29726,60
29727,60
29728,60
29729,120
29730,60
29731,60
29732,60
29733,60
29734,60
29735,60
29736,60
29737,60
29738,60
29739,60
29740,60
29741,60
29742,60
29743,60
29744,60
29745,60
29746,60
29747,60
29748,60
29749,60
29750,60
29751,60
29752,0
29753,22
29754,22
29755,22
29756,22
29757,250
29758,120
29759,60
29760,60
29761,120
29762,360
29763,60
29764,60
29765,60
29766,60
29767,60
29768,50
29769,22
29770,22
29771,22
29772,22
29773,22
29774,250
29775,240
29776,120
29777,120
29778,120
29779,120
29780,120
29781,60
29782,60
29783,60
29784,60
29785,120
29786,60
29787,60
29788,60
29789,60
29790,60
29791,60
29792,60
29793,60
29794,60
29795,50
29796,22
29797,22
29798,22
29799,22
29800,22
29801,250
29802,120
29803,120
29804,120
29805,240
29806,120
29807,120
29808,120
29809,240
29810,120
29811,120
29812,120
29813,120
29814,1680
29815,0
29816,120
29817,120
29818,120
29819,120
29820,60
29821,60
29822,60
29823,60
29824,120
29825,60
29826,60
29827,60
29828,60
29829,180
29830,60
29831,60
29832,60
29833,60
29834,60
29835,120
29836,120
29837,240
29838,120
29839,120
29840,120
29841,120
29842,120
29843,60
29844,60
29845,60
29846,60
29847,60
29848,60
29849,60
29850,60
29851,60
29852,60
29853,120
29854,120
29855,120
29856,120
29857,120
29858,60
29859,120
29860,0
29861,120
29862,120
29863,120
29864,120
29865,120
29866,120
29867,120
29868,120
29869,120
29870,420
29871,60
29872,60
29873,60
29874,60
29875,60
29876,60
29877,60
29878,60
29879,60
29880,60
29881,60
29882,60
29883,60
29884,60
29885,60
29886,60
29887,60
29888,240
29889,120
29890,120
29891,120
29892,240
29893,240
29894,240
29895,120
29896,120
29897,120
29898,120
29899,120
29900,120
29901,120
29902,120
29903,120
29904,120
29905,120
29906,120
29907,480
29908,60
29909,60
29910,60
29911,60
29912,60
29913,60
29914,60
29915,60
29916,60
29917,240
29918,290
29919,60
29920,60
29921,60
29922,180
29923,50
29924,22
29925,22
29926,22
29927,22
29928,22
29929,70
29930,30
29931,30
29932,240
29933,60
29934,60
29935,60
29936,180
29937,50
29938,22
29939,22
29940,22
29941,22
29942,22
29943,70
29944,30
29945,30
29946,60
29947,60
29948,120
29949,0
29950,60
29951,60
29952,180
29953,50
29954,22
29955,22
29956,22
29957,22
29958,22
29959,70
29960,30
29961,30
29962,530
29963,60
29964,60
29965,60
29966,120
29967,22
29968,22
29969,22
29970,54
29971,540
29972,60
29973,180
29974,60
29975,180
29976,60
29977,180
29978,60
29979,180
29980,60
29981,60
29982,60
29983,60
29984,60
29985,60
29986,60
29987,22
29988,22
29989,22
29990,22
29991,22
29992,190
29993,60
29994,60
29995,60
29996,60
29997,60
29998,60
29999,60
30000,180
30001,60
30002,60
30003,60
30004,60
30005,60
30006,60
30007,60
30008,60
30009,60
30010,540
30011,60
30012,60
30013,60
30014,60
30015,60
30016,60
30017,50
30018,22
30019,23
30020,23
30021,23
30022,23
30023,70
30024,50
30025,22
30026,22
30027,22
30028,22
30029,22
30030,70
30031,30
30032,30
30033,60
30034,60
30035,110
30036,60
30037,60
30038,60
30039,120
30040,60
30041,240
30042,300
30043,60
30044,120
30045,480
30046,60
30047,60
30048,120
30049,60
30050,60
30051,60
30052,360
30053,180
30054,60
30055,60
30056,60
30057,60
30058,60
30059,60
30060,240
30061,60
30062,60
30063,60
30064,60
30065,60
30066,60
30067,60
30068,60
30069,60
30070,60
30071,180
30072,60
30073,300
30074,120
30075,120
30076,60
30077,120
30078,180
30079,60
30080,60
30081,60
30082,110
30083,60
30084,60
30085,60
30086,60
30087,60
30088,60
30089,240
30090,290
30091,60
30092,60
30093,60
30094,290
30095,60
30096,60
30097,60
30098,480
30099,60
30100,60
30101,60
30102,60
30103,60
30104,60
30105,60
30106,60
30107,60
30108,60
30109,60
30110,60
30111,60
30112,60
30113,60
30114,60
30115,60
30116,60
30117,60
30118,60
30119,60
30120,60
30121,60
30122,60
30123,60
30124,60
30125,60
30126,60
30127,60
30128,60
30129,60
30130,240
30131,480
30132,60
30133,60
30134,60
30135,60
30136,960
30137,240
30138,240
30139,240
30140,60
30141,60
30142,60
30143,60
30144,60
30145,60
30146,240
30147,120
30148,60
30149,60
30150,60
30151,240
30152,120
30153,240
30154,240
30155,240
30156,240
30157,60
30158,60
30159,110
30160,60
30161,60
30162,60
30163,540
30164,60
30165,60
30166,110
30167,60
30168,60
30169,60
30170,240
30171,240
30172,240
30173,240
30174,120
30175,60
30176,120
30177,240
30178,240
30179,120
30180,120
30181,60
30182,60
30183,60
30184,60
30185,60
30186,60
30187,180
30188,110
30189,60
30190,60
30191,60
30192,240
30193,240
30194,240
30195,120
30196,240
30197,120
30198,120
30199,360
30200,60
30201,120
30202,60
30203,60
30204,60
30205,120
30206,120
30207,180
30208,110
30209,60
30210,120
30211,240
30212,240
30213,240
30214,60
30215,60
30216,60
30217,60
30218,60
30219,60
30220,240
30221,60
30222,60
30223,60
30224,60
30225,240
30226,60
30227,60
30228,60
30229,60
30230,60
30231,60
30232,60
30233,240
30234,240
30235,240
30236,240
30237,240
30238,240
30239,60
30240,60
30241,60
30242,240
30243,120
30244,120
30245,240
30246,180
30247,120
30248,0
30249,960
30250,240
30251,240
30252,240
30253,240
30254,240
30255,240
30256,60
30257,60
30258,60
30259,60
30260,60
30261,60
30262,60
30263,60
30264,60
30265,60
30266,60
30267,60
30268,120
30269,240
30270,60
30271,60
30272,60
30273,60
30274,60
30275,60
30276,120
30277,240
30278,120
30279,60
30280,60
30281,60
30282,60
30283,60
30284,60
30285,60
30286,60
30287,60
30288,60
30289,60
30290,60
30291,60
30292,60
30293,60
30294,60
30295,60
30296,60
30297,60
30298,60
30299,60
30300,470
30301,22
30302,23
30303,23
30304,23
30305,22
30306,130
30307,240
30308,60
30309,60
30310,60
30311,60
30312,60
30313,60
30314,480
30315,60
30316,60
30317,60
30318,60
30319,60
30320,60
30321,120
30322,240
30323,840
30324,120
30325,120
30326,180
30327,60
30328,60
30329,60
30330,240
30331,0
30332,60
30333,60
30334,120
30335,0
30336,60
30337,60
30338,120
30339,120
30340,240
30341,480
30342,120
30343,240
30344,240
30345,60
30346,60
30347,60
30348,480
30349,240
30350,240
30351,240
30352,240
30353,240
30354,240
30355,240
30356,240
30357,240
30358,240
30359,240
30360,240
30361,240
30362,240
30363,240
30364,240
30365,480
30366,240
30367,240
30368,960
30369,1440
30370,0
30371,240
30372,240
30373,240
30374,240
30375,240
30376,240
30377,120
30378,240
30379,240
30380,240
30381,120
30382,290
30383,60
30384,60
30385,60
30386,120
30387,120
30388,120
30389,120
30390,240
30391,240
30392,240
30393,240
30394,240
30395,240
30396,240
30397,120
30398,120
30399,120
30400,120
30401,240
30402,300
30403,60
30404,60
30405,60
30406,240
30407,240
30408,290
30409,60
30410,60
30411,60
30412,240
30413,240
30414,240
30415,120
30416,120
30417,120
30418,120
30419,480
30420,480
30421,240
30422,240
30423,240
30424,240
30425,120
30426,120
30427,240
30428,420
30429,60
30430,120
30431,120
30432,120
30433,120
30434,60
30435,60
30436,120
30437,60
30438,60
30439,60
30440,360
30441,0
30442,480
30443,4080
30444,60
30445,60
30446,60
30447,480
30448,960
30449,2160
30450,2160
30451,60
30452,60
30453,60
30454,60
30455,60
30456,60
30457,60
30458,30
30459,30
30460,30
30461,30
30462,60
30463,60
30464,60
30465,60
30466,60
30467,60
30468,30
30469,30
30470,30
30471,30
30472,60
30473,60
30474,60
30475,60
30476,60
30477,60
30478,60
30479,60
30480,60
30481,60
30482,60
30483,60
30484,60
30485,60
30486,1260
30487,900
30488,60
30489,60
30490,720
30491,60
30492,60
30493,60
30494,30
30495,30
30496,30
30497,30
30498,60
30499,60
30500,60
30501,60
30502,60
30503,60
30504,480
30505,720
30506,60
30507,60
30508,60
30509,120
30510,120
30511,120
30512,60
30513,60
30514,180
30515,240
30516,60
30517,180
30518,60
30519,240
30520,300
30521,120
30522,0
30523,120
30524,60
30525,60
30526,300
30527,480
30528,240
30529,0
30530,60
30531,60
30532,240
30533,240
30534,0
30535,60
30536,60
30537,540
30538,480
30539,60
30540,60
30541,60
30542,60
30543,60
30544,60
30545,60
30546,60
30547,60
30548,300
30549,120
30550,0
30551,60
30552,120
30553,60
30554,240
30555,300
30556,0
30557,60
30558,60
30559,540
30560,300
30561,30
30562,30
30563,30
30564,30
30565,60
30566,240
30567,30
30568,30
30569,480
30570,60
30571,60
30572,300
30573,360
30574,0
30575,60
30576,60
30577,120
30578,60
30579,60
30580,120
30581,60
30582,420
30583,120
30584,60
30585,420
30586,60
30587,120
30588,60
30589,60
30590,120
30591,60
30592,480
30593,120
30594,0
30595,480
30596,300
30597,60
30598,60
30599,60
30600,60
30601,60
30602,180
30603,60
30604,60
30605,300
30606,120
30607,0
30608,60
30609,120
30610,60
30611,480
30612,120
30613,0
30614,120
30615,60
30616,60
30617,30
30618,120
30619,30
30620,30
30621,30
30622,60
30623,120
30624,60
30625,300
30626,120
30627,60
30628,60
30629,120
30630,60
30631,540
30632,300
30633,60
30634,60
30635,60
30636,180
30637,60
30638,240
30639,0
30640,360
30641,60
30642,0
30643,60
30644,60
30645,120
30646,60
30647,60
30648,120
30649,180
30650,60
30651,60
30652,180
30653,60
30654,0
30655,60
30656,120
30657,120
30658,0
30659,120
30660,360
30661,300
30662,0
30663,0
30664,60
30665,60
30666,60
30667,60
30668,60
30669,480
30670,60
30671,60
30672,120
30673,60
30674,60
30675,120
30676,240
30677,60
30678,120
30679,60
30680,540
30681,480
30682,660
30683,0
30684,60
30685,60
30686,60
30687,60
30688,60
30689,60
30690,360
30691,720
30692,0
30693,180
30694,0
30695,120
30696,0
30697,180
30698,120
30699,60
30700,420
30701,120
30702,0
30703,60
30704,120
30705,60
30706,0
30707,60
30708,120
30709,60
30710,240
30711,180
30712,60
30713,300
30714,660
30715,60
30716,60
30717,120
30718,60
30719,180
30720,120
30721,0
30722,120
30723,120
30724,60
30725,300
30726,180
30727,60
30728,60
30729,180
30730,0
30731,60
30732,180
30733,180
30734,60
30735,60
30736,120
30737,120
30738,60
30739,0
30740,300
30741,60
30742,0
30743,60
30744,60
30745,60
30746,60
30747,60
30748,300
30749,300
30750,0
30751,60
30752,60
30753,60
30754,60
30755,60
30756,300
30757,300
30758,60
30759,0
30760,60
30761,60
30762,60
30763,60
30764,300
30765,300
30766,60
30767,60
30768,60
30769,60
30770,60
30771,60
30772,300
30773,540
30774,60
30775,0
30776,60
30777,60
30778,60
30779,60
30780,120
30781,180
30782,60
30783,60
30784,60
30785,60
30786,420
30787,300
30788,60
30789,180
30790,60
30791,60
30792,300
30793,30
30794,60
30795,30
30796,360
30797,60
30798,0
30799,60
30800,300
30801,360
30802,60
30803,60
30804,60
30805,120
30806,120
30807,120
30808,0
30809,300
30810,120
30811,0
30812,60
30813,540
30814,180
30815,60
30816,240
30817,60
30818,60
30819,480
30820,60
30821,60
30822,120
30823,60
30824,60
30825,60
30826,180
30827,60
30828,0
30829,180
30830,60
30831,60
30832,60
30833,240
30834,120
30835,120
30836,0
30837,60
30838,180
30839,120
30840,60
30841,480
30842,300
30843,150
30844,60
30845,60
30846,30
30847,30
30848,60
30849,30
30850,180
30851,180
30852,60
30853,180
30854,60
30855,60
30856,180
30857,120
30858,0
30859,60
30860,180
30861,60
30862,0
30863,60
30864,300
30865,120
30866,60
30867,60
30868,120
30869,60
30870,420
30871,420
30872,60
30873,60
30874,60
30875,60
30876,60
30877,60
30878,60
30879,60
30880,60
30881,60
30882,180
30883,300
30884,0
30885,60
30886,120
30887,420
30888,60
30889,300
30890,60
30891,60
30892,60
30893,60
30894,60
30895,60
30896,60
30897,60
30898,180
30899,0
30900,60
30901,60
30902,120
30903,60
30904,420
30905,60
30906,60
30907,300
30908,60
30909,60
30910,60
30911,60
30912,60
30913,60
30914,60
30915,60
30916,180
30917,60
30918,60
30919,60
30920,0
30921,480
30922,360
30923,300
30924,60
30925,60
30926,60
30927,60
30928,60
30929,180
30930,60
30931,60
30932,300
30933,120
30934,0
30935,60
30936,120
30937,60
30938,300
30939,240
30940,0
30941,60
30942,60
30943,300
30944,540
30945,30
30946,30
30947,30
30948,30
30949,60
30950,240
30951,30
30952,30
30953,60
30954,480
30955,60
30956,300
30957,360
30958,0
30959,60
30960,60
30961,120
30962,60
30963,120
30964,60
30965,60
30966,420
30967,120
30968,60
30969,60
30970,420
30971,120
30972,60
30973,60
30974,120
30975,60
30976,480
30977,120
30978,0
30979,360
30980,300
30981,60
30982,60
30983,60
30984,60
30985,60
30986,180
30987,30
30988,60
30989,30
30990,60
30991,60
30992,300
30993,120
30994,0
30995,60
30996,120
30997,60
30998,480
30999,120
31000,0
31001,60
31002,120
31003,60
31004,30
31005,120
31006,30
31007,30
31008,30
31009,60
31010,120
31011,60
31012,300
31013,120
31014,60
31015,120
31016,60
31017,60
31018,300
31019,540
31020,60
31021,60
31022,60
31023,180
31024,60
31025,240
31026,0
31027,360
31028,60
31029,0
31030,60
31031,60
31032,120
31033,60
31034,60
31035,180
31036,120
31037,60
31038,60
31039,180
31040,60
31041,0
31042,60
31043,120
31044,120
31045,0
31046,120
31047,480
31048,360
31049,0
31050,0
31051,60
31052,60
31053,60
31054,60
31055,480
31056,60
31057,60
31058,60
31059,120
31060,60
31061,60
31062,120
31063,240
31064,120
31065,60
31066,60
31067,540
31068,660
31069,480
31070,0
31071,60
31072,60
31073,60
31074,60
31075,60
31076,60
31077,720
31078,360
31079,0
31080,180
31081,0
31082,120
31083,0
31084,180
31085,120
31086,60
31087,420
31088,120
31089,0
31090,60
31091,120
31092,60
31093,60
31094,120
31095,0
31096,60
31097,180
31098,240
31099,60
31100,660
31101,120
31102,60
31103,60
31104,180
31105,120
31106,60
31107,180
31108,120
31109,60
31110,120
31111,120
31112,60
31113,300
31114,180
31115,60
31116,60
31117,180
31118,0
31119,60
31120,180
31121,180
31122,60
31123,60
31124,120
31125,120
31126,0
31127,60
31128,420
31129,120
31130,0
31131,60
31132,60
31133,60
31134,60
31135,60
31136,300
31137,60
31138,60
31139,60
31140,60
31141,60
31142,420
31143,120
31144,0
31145,60
31146,60
31147,60
31148,60
31149,60
31150,300
31151,240
31152,60
31153,60
31154,0
31155,60
31156,300
31157,240
31158,60
31159,60
31160,180
31161,60
31162,240
31163,360
31164,60
31165,60
31166,480
31167,240
31168,60
31169,60
31170,60
31171,300
31172,60
31173,60
31174,60
31175,180
31176,60
31177,60
31178,240
31179,300
31180,60
31181,120
31182,60
31183,60
31184,420
31185,60
31186,0
31187,60
31188,60
31189,60
31190,60
31191,60
31192,300
31193,60
31194,60
31195,60
31196,360
31197,60
31198,60
31199,0
31200,240
31201,240
31202,60
31203,60
31204,60
31205,660
31206,0
31207,300
31208,60
31209,60
31210,60
31211,60
31212,480
31213,0
31214,60
31215,60
31216,60
31217,60
31218,60
31219,840
31220,60
31221,60
31222,180
31223,60
31224,2880
31225,480
31226,0
31227,60
31228,60
31229,60
31230,60
31231,60
31232,60
31233,480
31234,60
31235,60
31236,60
31237,60
31238,60
31239,60
31240,60
31241,60
31242,60
31243,240
31244,60
31245,60
31246,300
31247,300
31248,60
31249,60
31250,60
31251,60
31252,60
31253,120
31254,240
31255,0
31256,60
31257,120
31258,120
31259,120
31260,240
31261,120
31262,120
31263,60
31264,60
31265,120
31266,120
31267,60
31268,240
31269,240
31270,180
31271,60
31272,120
31273,120
31274,60
31275,960
31276,960
31277,960
31278,960
31279,960
31280,960
31281,240
31282,240
31283,240
31284,240
31285,240
31286,240
31287,240
31288,240
31289,240
31290,600
31291,60
31292,60
31293,840
31294,60
31295,60
31296,780
31297,60
31298,60
31299,60
31300,840
31301,120
31302,120
31303,180
31304,60
31305,60
31306,60
31307,240
31308,60
31309,60
31310,60
31311,240
31312,60
31313,60
31314,60
31315,240
31316,60
31317,60
31318,60
31319,360
31320,60
31321,60
31322,240
31323,120
31324,120
31325,360
31326,0
31327,60
31328,120
31329,0
31330,60
31331,120
31332,60
31333,60
31334,240
31335,60
31336,60
31337,120
31338,0
31339,60
31340,120
31341,60
31342,60
31343,240
31344,60
31345,60
31346,120
31347,0
31348,60
31349,360
31350,60
31351,60
31352,120
31353,0
31354,60
31355,360
31356,60
31357,60
31358,300
31359,60
31360,60
31361,60
31362,300
31363,60
31364,60
31365,60
31366,360
31367,60
31368,60
31369,360
31370,240
31371,120
31372,120
31373,60
31374,60
31375,60
31376,60
31377,60
31378,60
31379,240
31380,60
31381,60
31382,240
31383,60
31384,60
31385,60
31386,360
31387,60
31388,60
31389,240
31390,60
31391,60
31392,60
31393,60
31394,60
31395,60
31396,120
31397,60
31398,60
31399,120
31400,60
31401,60
31402,60
31403,60
31404,60
31405,60
31406,120
31407,60
31408,60
31409,120
31410,60
31411,60
31412,60
31413,60
31414,60
31415,60
31416,300
31417,60
31418,60
31419,60
31420,240
31421,300
31422,60
31423,60
31424,60
31425,240
31426,60
31427,60
31428,60
31429,240
31430,60
31431,60
31432,60
31433,240
31434,60
31435,60
31436,60
31437,360
31438,60
31439,60
31440,300
31441,60
31442,60
31443,60
31444,360
31445,60
31446,60
31447,300
31448,60
31449,60
31450,60
31451,360
31452,60
31453,60
31454,360
31455,120
31456,120
31457,120
31458,290
31459,60
31460,60
31461,60
31462,240
31463,60
31464,60
31465,60
31466,300
31467,60
31468,180
31469,0
31470,60
31471,60
31472,60
31473,60
31474,60
31475,60
31476,60
31477,60
31478,60
31479,60
31480,60
31481,60
31482,60
31483,60
31484,540
31485,60
31486,60
31487,60
31488,290
31489,60
31490,60
31491,60
31492,60
31493,60
31494,60
31495,60
31496,120
31497,120
31498,300
31499,60
31500,60
31501,60
31502,360
31503,120
31504,300
31505,60
31506,60
31507,60
31508,360
31509,120
31510,300
31511,60
31512,60
31513,60
31514,300
31515,60
31516,60
31517,60
31518,60
31519,60
31520,60
31521,60
31522,240
31523,240
31524,240
31525,240
31526,240
31527,240
31528,240
31529,240
31530,240
31531,240
31532,600
31533,60
31534,60
31535,840
31536,60
31537,60
31538,780
31539,60
31540,60
31541,60
31542,840
31543,120
31544,240
31545,60
31546,60
31547,60
31548,240
31549,60
31550,60
31551,60
31552,240
31553,60
31554,60
31555,60
31556,240
31557,60
31558,60
31559,60
31560,360
31561,60
31562,60
31563,240
31564,300
31565,60
31566,60
31567,60
31568,300
31569,60
31570,60
31571,60
31572,120
31573,180
31574,60
31575,60
31576,120
31577,0
31578,60
31579,60
31580,26
31581,26
31582,26
31583,26
31584,26
31585,120
31586,960
31587,240
31588,240
31589,240
31590,240
31591,240
31592,240
31593,240
31594,240
31595,240
31596,480
31597,60
31598,60
31599,120
31600,60
31601,60
31602,60
31603,60
31604,60
31605,60
31606,240
31607,120
31608,60
31609,60
31610,60
31611,60
31612,60
31613,60
31614,240
31615,60
31616,60
31617,60
31618,60
31619,60
31620,60
31621,360
31622,60
31623,60
31624,240
31625,120
31626,0
31627,60
31628,120
31629,0
31630,60
31631,300
31632,60
31633,60
31634,60
31635,240
31636,60
31637,60
31638,360
31639,60
31640,60
31641,120
31642,0
31643,60
31644,480
31645,60
31646,60
31647,360
31648,240
31649,120
31650,120
31651,60
31652,60
31653,60
31654,60
31655,60
31656,60
31657,120
31658,120
31659,240
31660,120
31661,120
31662,60
31663,60
31664,480
31665,60
31666,60
31667,120
31668,0
31669,60
31670,120
31671,0
31672,60
31673,120
31674,60
31675,60
31676,360
31677,120
31678,120
31679,60
31680,60
31681,60
31682,60
31683,60
31684,60
31685,240
31686,60
31687,60
31688,60
31689,240
31690,60
31691,60
31692,60
31693,360
31694,60
31695,60
31696,120
31697,60
31698,60
31699,840
31700,60
31701,60
31702,840
31703,60
31704,60
31705,840
31706,60
31707,60
31708,600
31709,60
31710,60
31711,360
31712,60
31713,60
31714,300
31715,60
31716,60
31717,60
31718,300
31719,60
31720,60
31721,60
31722,120
31723,120
31724,120
31725,120
31726,120
31727,120
31728,60
31729,60
31730,60
31731,60
31732,240
31733,120
31734,240
31735,180
31736,240
31737,120
31738,120
31739,60
31740,60
31741,480
31742,240
31743,240
31744,240
31745,240
31746,240
31747,240
31748,240
31749,240
31750,240
31751,480
31752,240
31753,60
31754,60
31755,60
31756,360
31757,120
31758,300
31759,60
31760,60
31761,60
31762,300
31763,60
31764,60
31765,60
31766,540
31767,60
31768,60
31769,60
31770,290
31771,60
31772,60
31773,60
31774,300
31775,60
31776,60
31777,60
31778,180
31779,0
31780,480
31781,120
31782,60
31783,60
31784,60
31785,60
31786,60
31787,60
31788,60
31789,360
31790,60
31791,60
31792,240
31793,360
31794,60
31795,60
31796,120
31797,0
31798,60
31799,300
31800,60
31801,60
31802,60
31803,60
31804,60
31805,60
31806,60
31807,120
31808,0
31809,60
31810,300
31811,60
31812,60
31813,60
31814,60
31815,60
31816,60
31817,60
31818,120
31819,0
31820,60
31821,300
31822,60
31823,60
31824,60
31825,120
31826,60
31827,60
31828,120
31829,120
31830,120
31831,240
31832,120
31833,120
31834,60
31835,60
31836,60
31837,60
31838,60
31839,60
31840,240
31841,240
31842,60
31843,60
31844,60
31845,360
31846,60
31847,60
31848,60
31849,60
31850,60
31851,60
31852,240
31853,120
31854,120
31855,60
31856,60
31857,120
31858,60
31859,60
31860,120
31861,120
31862,120
31863,120
31864,60
31865,60
31866,120
31867,60
31868,60
31869,240
31870,120
31871,120
31872,60
31873,60
31874,120
31875,60
31876,60
31877,120
31878,240
31879,120
31880,240
31881,60
31882,60
31883,60
31884,240
31885,240
31886,120
31887,240
31888,120
31889,60
31890,60
31891,60
31892,540
31893,60
31894,60
31895,60
31896,300
31897,60
31898,60
31899,60
31900,60
31901,60
31902,60
31903,60
31904,950
31905,960
31906,60
31907,60
31908,60
31909,60
31910,60
31911,50
31912,22
31913,22
31914,22
31915,22
31916,22
31917,310
31918,60
31919,120
31920,60
31921,120
31922,60
31923,120
31924,60
31925,120
31926,60
31927,120
31928,60
31929,120
31930,60
31931,60
31932,60
31933,60
31934,60
31935,60
31936,60
31937,120
31938,60
31939,120
31940,60
31941,120
31942,60
31943,120
31944,60
31945,120
31946,60
31947,60
31948,60
31949,60
31950,50
31951,60
31952,30
31953,30
31954,120
31955,60
31956,120
31957,60
31958,60
31959,60
31960,60
31961,60
31962,60
31963,60
31964,60
31965,22
31966,22
31967,22
31968,22
31969,22
31970,22
31971,22
31972,269
31973,60
31974,120
31975,60
31976,120
31977,60
31978,120
31979,60
31980,60
31981,60
31982,60
31983,120
31984,60
31985,120
31986,60
31987,120
31988,60
31989,120
31990,60
31991,120
31992,60
31993,60
31994,60
31995,60
31996,120
31997,60
31998,120
31999,60
32000,120
32001,60
32002,120
32003,60
32004,120
32005,60
32006,120
32007,60
32008,120
32009,60
32010,60
32011,22
32012,22
32013,22
32014,22
32015,22
32016,22
32017,22
32018,22
32019,22
32020,22
32021,22
32022,22
32023,22
32024,22
32025,22
32026,22
32027,22
32028,46
32029,60
32030,60
32031,60
32032,60
32033,60
32034,22
32035,22
32036,22
32037,22
32038,22
32039,22
32040,22
32041,22
32042,22
32043,22
32044,22
32045,22
32046,22
32047,22
32048,22
32049,22
32050,22
32051,46
32052,60
32053,60
32054,60
32055,60
32056,60
32057,60
32058,60
32059,120
32060,60
32061,60
32062,60
32063,60
32064,50
32065,60
32066,30
32067,30
32068,120
32069,60
32070,120
32071,60
32072,60
32073,60
32074,60
32075,60
32076,60
32077,60
32078,60
32079,22
32080,22
32081,22
32082,22
32083,22
32084,22
32085,22
32086,22
32087,22
32088,22
32089,22
32090,22
32091,22
32092,22
32093,22
32094,22
32095,22
32096,46
32097,60
32098,60
32099,60
32100,60
32101,60
32102,60
32103,60
32104,120
32105,60
32106,60
32107,60
32108,60
32109,50
32110,60
32111,30
32112,30
32113,120
32114,60
32115,120
32116,60
32117,60
32118,60
32119,60
32120,60
32121,60
32122,60
32123,60
32124,22
32125,22
32126,22
32127,22
32128,22
32129,22
32130,22
32131,22
32132,22
32133,22
32134,22
32135,22
32136,22
32137,22
32138,22
32139,22
32140,22
32141,46
32142,60
32143,60
32144,60
32145,60
32146,60
32147,420
32148,60
32149,120
32150,60
32151,120
32152,60
32153,120
32154,60
32155,60
32156,60
32157,60
32158,120
32159,60
32160,120
32161,60
32162,120
32163,60
32164,120
32165,60
32166,120
32167,60
32168,120
32169,60
32170,120
32171,60
32172,120
32173,60
32174,120
32175,60
32176,120
32177,60
32178,120
32179,60
32180,60
32181,420
32182,60
32183,120
32184,60
32185,120
32186,60
32187,120
32188,60
32189,60
32190,420
32191,60
32192,60
32193,60
32194,60
32195,60
32196,60
32197,60
32198,60
32199,60
32200,60
32201,60
32202,60
32203,60
32204,60
32205,60
32206,60
32207,60
32208,60
32209,60
32210,120
32211,60
32212,120
32213,60
32214,120
32215,60
32216,60
32217,60
32218,60
32219,120
32220,60
32221,60
32222,60
32223,60
32224,50
32225,60
32226,30
32227,30
32228,120
32229,60
32230,120
32231,60
32232,60
32233,60
32234,60
32235,60
32236,180
32237,120
32238,60
32239,60
32240,120
32241,60
32242,60
32243,120
32244,60
32245,60
32246,120
32247,60
32248,60
32249,120
32250,60
32251,60
32252,120
32253,60
32254,60
32255,120
32256,60
32257,120
32258,60
32259,60
32260,120
32261,60
32262,60
32263,120
32264,60
32265,60
32266,120
32267,60
32268,60
32269,120
32270,60
32271,60
32272,120
32273,60
32274,60
32275,120
32276,60
32277,60
32278,120
32279,60
32280,60
32281,120
32282,60
32283,60
32284,60
32285,120
32286,60
32287,60
32288,120
32289,60
32290,60
32291,120
32292,60
32293,60
32294,120
32295,60
32296,60
32297,120
32298,60
32299,60
32300,120
32301,60
32302,60
32303,120
32304,60
32305,120
32306,60
32307,60
32308,60
32309,120
32310,60
32311,60
32312,120
32313,60
32314,60
32315,120
32316,60
32317,60
32318,120
32319,60
32320,60
32321,120
32322,60
32323,60
32324,120
32325,60
32326,60
32327,120
32328,60
32329,120
32330,60
32331,60
32332,60
32333,60
32334,60
32335,60
32336,60
32337,60
32338,60
32339,60
32340,60
32341,60
32342,60
32343,60
32344,60
32345,60
32346,60
32347,60
32348,60
32349,120
32350,60
32351,60
32352,60
32353,60
32354,60
32355,60
32356,60
32357,60
32358,60
32359,60
